price,sqft_living,sqft_lot,sqft_basement,yr_built
375000.0,1930,6180,600.0,1961
342000.0,1260,6826,540.0,1944
693000.0,3160,13063,0.0,1999
638500.0,1770,12462,0.0,1962
250000.0,990,8062,0.0,1960
325000.0,1580,4698,0.0,1998
270000.0,1560,4290,0.0,1994
290000.0,1200,8750,0.0,1948
259950.0,1460,5825,200.0,1942
299950.0,1580,5250,0.0,1954
719000.0,1690,4500,0.0,1928
660000.0,2330,3995,0.0,2006
575000.0,1890,11141,0.0,1968
352500.0,1170,8182,0.0,1962
347000.0,1270,8400,0.0,1955
560000.0,1950,6192,0.0,1992
410000.0,1140,7208,240.0,1970
325000.0,1050,9083,0.0,1951
280000.0,1260,7660,0.0,1947
329950.0,1360,5900,0.0,1949
365000.0,2260,7040,0.0,1999
725000.0,1610,8613,0.0,1962
130000.0,790,7500,0.0,1951
255000.0,1420,7480,0.0,1963
268000.0,1250,5546,0.0,1987
751305.0,2660,8469,0.0,1994
200000.0,2210,13235,480.0,1988
426500.0,2700,6515,0.0,1998
230000.0,1930,6120,0.0,1941
365000.0,1390,8336,480.0,1946
482000.0,2240,8322,0.0,1979
345000.0,1980,7991,0.0,1962
657500.0,980,6002,0.0,1942
532500.0,2490,8750,450.0,1976
540000.0,2329,9436,0.0,1995
578000.0,1790,9580,0.0,1984
322500.0,1160,9750,0.0,1968
140000.0,1000,10560,0.0,1955
515000.0,2200,6967,0.0,1986
309000.0,1300,7200,0.0,1952
285000.0,1160,7875,0.0,1953
289000.0,1490,8628,0.0,1994
230000.0,1450,8378,0.0,1978
432500.0,1930,7120,510.0,1961
288000.0,1660,10440,620.0,1978
354000.0,1260,12330,0.0,1968
119500.0,1170,11000,0.0,1980
435000.0,1420,2581,0.0,2004
260000.0,2170,10018,540.0,1978
602000.0,2000,7376,0.0,1990
448500.0,2080,3920,0.0,2010
260000.0,1030,7260,0.0,1947
385500.0,1540,7947,420.0,1961
428400.0,2650,6000,0.0,2000
346290.0,2690,9240,0.0,1998
587000.0,2210,8430,0.0,1999
355000.0,2390,6775,0.0,2003
340000.0,2160,5455,0.0,2003
565000.0,2230,8624,0.0,1969
630000.0,2000,5000,0.0,1925
540400.0,1680,6758,0.0,1974
569000.0,2150,8060,0.0,1995
735000.0,2820,8159,0.0,2004
434000.0,1750,9353,540.0,1987
539950.0,1670,3507,0.0,2007
250000.0,1790,6191,0.0,1992
266000.0,1940,8547,480.0,1989
258000.0,1390,7200,0.0,1996
530000.0,1264,1536,0.0,2003
625000.0,1760,5307,590.0,1948
334000.0,1400,7405,0.0,1961
362000.0,1810,3000,0.0,1998
181000.0,1310,4000,360.0,1942
241500.0,1400,10425,0.0,1968
227500.0,1150,8848,0.0,1968
158550.0,1710,8100,0.0,1961
450000.0,1660,10247,530.0,1968
485000.0,1950,10080,0.0,1967
353000.0,1780,9794,0.0,1967
500000.0,2450,4668,0.0,2004
360000.0,2060,10600,500.0,1927
357500.0,1540,11858,0.0,1966
422000.0,1160,7854,0.0,1960
275053.0,1060,6504,0.0,1950
235000.0,1840,9697,340.0,1985
510000.0,820,4206,0.0,1949
489950.0,820,4206,0.0,1949
463000.0,2010,4195,0.0,1998
536000.0,1990,5948,0.0,1991
375000.0,2990,6145,0.0,2003
630000.0,2540,4727,0.0,1999
255000.0,1500,8775,110.0,1943
269000.0,1594,7665,506.0,1975
370000.0,2130,4838,0.0,1930
270000.0,1130,7920,0.0,1961
265000.0,1690,9516,0.0,1997
487000.0,1440,4046,480.0,1946
575000.0,1610,11201,590.0,1982
335000.0,950,8000,0.0,1968
318000.0,1010,7200,0.0,1948
510000.0,1420,11325,0.0,1980
242500.0,1200,9720,0.0,1965
435000.0,2030,13700,400.0,1976
110000.0,760,4746,0.0,1930
477000.0,1780,8085,570.0,1976
235000.0,880,5600,0.0,1955
406000.0,1390,7904,0.0,1985
343000.0,1400,5662,0.0,1920
364000.0,1210,7740,0.0,1922
450000.0,1870,7344,0.0,1960
392000.0,940,5000,130.0,1925
100000.0,1120,2685,260.0,1939
212000.0,1060,9225,0.0,1955
359950.0,2844,3990,0.0,2013
720000.0,1580,2199,0.0,1921
619950.0,1520,5400,600.0,1951
672500.0,2650,11108,0.0,1987
352500.0,1000,4171,0.0,1985
152000.0,902,10464,0.0,1965
378500.0,730,7528,0.0,1946
419000.0,1570,6700,0.0,1956
668500.0,2290,9546,510.0,1976
487000.0,1470,2533,0.0,2005
315000.0,2020,7767,0.0,1995
800000.0,2100,4440,0.0,1945
516130.0,1510,8250,0.0,1962
689000.0,2020,9600,0.0,1954
349950.0,2090,5289,0.0,1989
329000.0,900,9600,0.0,1970
575000.0,1720,5956,0.0,1981
529900.0,3030,9430,430.0,1961
286000.0,1680,5000,0.0,1987
335000.0,1210,9926,0.0,1954
395300.0,1120,7000,0.0,1955
510000.0,3180,13348,160.0,2004
203000.0,920,7500,0.0,1970
248000.0,700,8301,0.0,1953
265000.0,2540,7216,0.0,1991
241400.0,1420,9828,0.0,1990
309950.0,1450,10074,0.0,1966
345000.0,1920,9672,0.0,1984
625000.0,1920,9672,0.0,1984
660000.0,2510,4543,0.0,2002
559000.0,1660,4500,0.0,2003
770000.0,2350,5700,540.0,1939
259950.0,1350,7827,0.0,1968
395000.0,1590,10229,0.0,1966
276500.0,1400,6650,0.0,1942
380000.0,1370,5756,0.0,1986
350000.0,2810,10433,0.0,2001
325000.0,2220,6049,0.0,1990
336000.0,2110,4549,0.0,1989
472000.0,1780,7245,450.0,1976
263000.0,1410,8100,0.0,1985
765000.0,2700,8444,0.0,1992
305000.0,1610,3516,0.0,2006
289950.0,1740,9370,350.0,1992
185000.0,840,12091,0.0,1959
150550.0,1470,6061,0.0,1945
339000.0,2470,5080,500.0,1948
250000.0,950,11835,0.0,1932
583000.0,1790,8144,0.0,1989
499000.0,1610,1728,0.0,2000
550000.0,2290,6328,0.0,2001
325000.0,1120,6236,0.0,1954
265000.0,1530,6000,0.0,1991
347500.0,1180,8353,0.0,1960
397500.0,2570,7859,0.0,1992
225000.0,1250,7500,0.0,1967
339000.0,2900,6918,0.0,2001
525000.0,1280,3876,0.0,1923
565000.0,1370,6250,0.0,1921
235000.0,910,7617,0.0,1936
365000.0,910,7617,0.0,1936
368250.0,2150,7484,0.0,1988
580000.0,2150,7484,0.0,1988
215000.0,2130,4496,0.0,2004
648000.0,2740,9959,0.0,1989
705000.0,3150,9318,0.0,2001
465000.0,1450,1540,270.0,2005
638250.0,2460,8029,0.0,1989
310000.0,2900,11970,0.0,1969
730000.0,2160,8809,620.0,2014
417500.0,1390,10800,0.0,1941
265000.0,1600,10160,0.0,1972
550000.0,2050,8683,0.0,1987
595000.0,2660,10637,0.0,1991
270000.0,1540,13475,0.0,1972
455000.0,1350,4286,0.0,2004
452000.0,1340,8100,0.0,1950
665000.0,1730,3000,0.0,1996
327500.0,1650,7800,0.0,1968
445000.0,1490,10844,280.0,1974
350000.0,1180,7455,0.0,1964
272000.0,1880,6160,0.0,1993
535000.0,2510,5544,0.0,2001
216500.0,1060,5200,0.0,1969
325000.0,2130,12245,0.0,1989
420200.0,1320,7280,0.0,1968
258000.0,1040,5650,0.0,1951
569500.0,2340,8248,0.0,1989
524950.0,1890,3825,600.0,1974
153000.0,1140,10152,380.0,1942
775000.0,2780,5467,0.0,2000
338500.0,2390,6111,0.0,1997
207000.0,1130,8160,0.0,1952
540000.0,1120,7500,0.0,1971
386000.0,2050,9583,280.0,1965
265000.0,2600,8075,0.0,1969
455000.0,2811,7251,0.0,2009
447500.0,1180,5100,0.0,1926
278000.0,1230,7789,0.0,1994
287000.0,1150,11475,0.0,1971
585000.0,2050,11690,0.0,1989
616000.0,1700,5846,0.0,1957
203000.0,1610,9000,510.0,1978
565000.0,2730,6856,0.0,2003
572500.0,2490,7589,0.0,1991
254000.0,1510,4235,0.0,1955
560000.0,1300,6000,0.0,1943
512500.0,1610,7200,430.0,1976
200000.0,700,4700,0.0,1953
172000.0,970,4700,250.0,1943
219900.0,910,6000,0.0,1956
641200.0,1060,9123,0.0,1952
473000.0,2180,7200,0.0,1982
295000.0,750,4500,0.0,1945
175000.0,1050,9800,0.0,1975
342400.0,1180,9630,0.0,1986
399000.0,700,3400,0.0,1946
652450.0,2230,11835,600.0,1974
651100.0,2310,5526,0.0,2003
241000.0,880,6050,0.0,1945
200000.0,1010,7200,0.0,1956
429000.0,1350,6315,0.0,2005
420000.0,2290,6344,0.0,1980
345950.0,2110,4118,0.0,1989
483500.0,1200,2016,600.0,1931
295000.0,2350,8906,0.0,1993
434975.0,1590,9960,530.0,1976
513000.0,1810,4592,0.0,1992
360000.0,1900,11407,0.0,1963
234900.0,1250,8000,0.0,1956
595000.0,870,4800,0.0,1924
230000.0,1520,8800,0.0,1960
250000.0,1920,7738,400.0,1965
415000.0,2080,9600,0.0,1988
785000.0,1600,9638,0.0,1952
170000.0,860,8636,0.0,1924
230000.0,1140,9639,0.0,1967
677000.0,2180,6000,120.0,1927
575000.0,1800,5000,200.0,1925
450000.0,1120,4590,0.0,1924
817250.0,2980,7202,0.0,1999
325000.0,2200,7719,0.0,2000
377500.0,840,4500,0.0,1939
212500.0,1270,7128,0.0,1954
515000.0,1850,9248,0.0,1997
336000.0,2760,10160,0.0,1969
440000.0,1090,4128,0.0,1948
554000.0,820,3700,0.0,1968
387000.0,1445,1606,145.0,2003
268643.0,1810,9240,0.0,1961
420000.0,1060,4182,0.0,1977
199000.0,1050,9871,0.0,1968
320000.0,2050,8424,0.0,1993
376000.0,1540,1827,0.0,2005
705000.0,3000,6222,0.0,2004
725995.0,3190,7869,0.0,2001
285000.0,2200,9397,0.0,1987
731000.0,3070,5936,0.0,2005
510000.0,2440,10423,0.0,1955
807000.0,1940,4000,0.0,2000
315000.0,1780,6000,0.0,2000
637000.0,2200,7355,0.0,1986
325900.0,2320,6270,0.0,2004
425000.0,1440,6677,570.0,1952
215000.0,1700,6675,0.0,1997
315000.0,1700,6675,0.0,1997
295000.0,800,6500,0.0,1953
509007.0,1800,7620,450.0,1951
205000.0,1290,7210,0.0,1984
685000.0,1480,7000,0.0,1963
560000.0,1950,9800,620.0,1968
458500.0,1250,9605,0.0,1964
354000.0,990,7590,0.0,1959
441000.0,2740,7923,0.0,1998
194000.0,1260,10488,150.0,1952
316500.0,2150,6807,0.0,1991
524950.0,1750,3250,520.0,1929
780000.0,2430,4524,600.0,1924
241000.0,1470,3128,0.0,2005
152000.0,1070,7754,0.0,1953
330000.0,1820,3905,0.0,2001
461000.0,1060,7193,0.0,1926
435000.0,1610,6911,350.0,1988
725000.0,2830,5310,0.0,2006
300000.0,970,12300,0.0,1982
252000.0,1680,8284,0.0,1989
340000.0,1450,9586,0.0,1950
587000.0,3190,8737,0.0,2006
176000.0,920,2332,0.0,1980
249900.0,1140,5500,0.0,1947
294000.0,2040,7800,0.0,2003
390000.0,2240,10800,0.0,1996
635000.0,3110,6621,0.0,2006
500000.0,1570,8530,380.0,1983
263500.0,750,4515,0.0,1942
575000.0,1870,3485,0.0,2001
300000.0,1490,7200,0.0,1954
487600.0,2340,12080,0.0,1999
450000.0,1520,5250,0.0,1949
650000.0,1260,4500,0.0,1926
550000.0,1840,8086,0.0,1964
230000.0,1260,10200,240.0,1983
321000.0,2430,5366,0.0,2002
245000.0,1830,10416,460.0,1958
295000.0,1930,13350,0.0,1967
312000.0,1460,6000,200.0,1925
400000.0,1420,9301,0.0,1963
650000.0,2790,6720,0.0,2002
530000.0,1390,5000,420.0,1954
248000.0,950,9400,0.0,1954
199000.0,1280,10521,0.0,1960
240000.0,870,8400,0.0,1960
415000.0,1360,1795,0.0,1945
781000.0,2590,8571,0.0,1988
525000.0,2500,8621,0.0,1968
329950.0,1920,4600,0.0,2002
445000.0,1960,7200,0.0,1979
438900.0,2740,5700,0.0,2006
600000.0,2310,3866,0.0,2005
670000.0,2095,4569,0.0,2002
519000.0,1560,4823,0.0,2004
320000.0,1880,7350,490.0,1984
150000.0,890,6488,0.0,1928
540000.0,1950,13227,0.0,1978
229900.0,1010,8848,0.0,1968
533000.0,2830,6536,0.0,2003
239000.0,1500,12560,500.0,1977
427500.0,3160,8726,0.0,1999
302000.0,1110,7000,0.0,1955
555000.0,3160,4270,510.0,2006
495000.0,2100,3000,0.0,1996
495000.0,2240,13288,0.0,1953
320000.0,1940,7040,0.0,1998
686000.0,1840,9990,0.0,1961
154950.0,1600,10183,0.0,1966
247200.0,1370,8719,0.0,1982
250000.0,1960,7414,470.0,1984
289200.0,1760,7023,0.0,1995
420550.0,1370,8100,0.0,1947
309950.0,1460,1607,0.0,2007
517500.0,1190,7000,0.0,1943
699000.0,2580,8154,490.0,1956
350000.0,2100,3574,410.0,2005
325000.0,1570,3143,0.0,2001
425000.0,1300,11080,0.0,1955
780000.0,2110,9773,0.0,1986
524400.0,1990,12950,140.0,1968
260000.0,1630,8018,0.0,2003
273000.0,1384,1822,0.0,1990
420000.0,2480,8626,0.0,2001
510500.0,1270,8000,0.0,1957
290000.0,1010,7200,0.0,1947
226000.0,1490,6269,500.0,1944
407450.0,1810,10860,0.0,1967
239975.0,1820,7242,600.0,1959
742500.0,2620,4400,0.0,2004
450000.0,2190,11625,170.0,1956
300000.0,1780,10395,0.0,1967
525000.0,1600,6120,0.0,1924
382000.0,1740,4400,0.0,1924
287000.0,1490,9600,320.0,1987
435000.0,1380,3015,0.0,2009
575000.0,1510,4032,200.0,1935
352000.0,1440,8680,0.0,1922
650000.0,920,6750,0.0,1951
354000.0,1340,6300,0.0,1972
670000.0,2570,9086,0.0,1999
769000.0,3010,6202,0.0,2005
639000.0,2500,8540,0.0,1990
287000.0,930,6900,0.0,1952
740000.0,3030,8335,0.0,1992
499922.0,1460,3000,520.0,1990
450000.0,1680,4886,500.0,1940
350000.0,2260,13755,0.0,1975
219000.0,1050,9000,0.0,1984
450000.0,2070,3982,0.0,2004
402000.0,1790,7311,0.0,1992
275000.0,840,4000,0.0,1942
421500.0,990,4500,0.0,1948
314000.0,1620,9600,0.0,1966
287000.0,1340,8190,0.0,1942
277000.0,1500,5750,0.0,1925
337500.0,1300,6731,0.0,1950
792000.0,3100,10245,0.0,1999
575000.0,1700,3333,600.0,1924
510000.0,1840,7800,600.0,1972
299950.0,890,5200,0.0,1941
335000.0,1380,7470,0.0,1965
219950.0,1210,8000,0.0,1954
215000.0,1280,6994,0.0,1991
535000.0,1580,6300,400.0,1925
650000.0,1740,2500,530.0,1994
672000.0,1130,4445,0.0,1930
292000.0,1780,9720,500.0,1981
289950.0,1670,7757,0.0,1992
257500.0,1360,9323,0.0,1968
380000.0,1840,6985,550.0,1971
269500.0,1840,7412,600.0,1976
449000.0,2960,6031,0.0,2005
375000.0,1430,7232,0.0,1948
300000.0,1290,2482,0.0,2008
380000.0,2130,8428,0.0,2013
200000.0,1170,10051,0.0,1957
280000.0,880,5750,0.0,1939
574000.0,2380,6832,0.0,2002
271950.0,1220,8400,0.0,1962
400000.0,1180,10800,0.0,1984
334000.0,2310,6200,0.0,1998
332500.0,1440,4855,0.0,1972
408000.0,2620,8403,0.0,1991
411100.0,1040,10323,0.0,1958
335950.0,800,5192,0.0,1951
668000.0,2670,4410,0.0,1999
750000.0,2930,8641,0.0,2010
394475.0,830,4000,0.0,1955
175000.0,1280,7572,0.0,1958
560000.0,1810,6000,460.0,1952
538888.0,2080,13189,0.0,1987
359000.0,1680,9244,0.0,1991
300000.0,1660,5128,0.0,2001
273000.0,1650,5994,0.0,1989
530000.0,2240,8376,500.0,1984
625000.0,1230,3060,320.0,1927
248000.0,1260,6000,0.0,1954
533000.0,2060,4812,0.0,1990
353500.0,2020,4845,0.0,2001
435000.0,1910,12142,0.0,1976
241000.0,1150,10000,150.0,1951
270000.0,1040,5700,0.0,1922
675000.0,2440,7475,400.0,1969
320000.0,2570,4865,0.0,2005
490000.0,3020,8302,0.0,1994
277000.0,1610,11920,500.0,1968
236000.0,1090,7647,0.0,1994
265953.0,1470,13068,0.0,1975
545000.0,1670,6240,430.0,1974
535000.0,1850,10109,0.0,1991
490000.0,2330,3497,410.0,2003
319950.0,2020,7200,0.0,1954
625000.0,1300,7200,0.0,1960
248000.0,1180,6947,0.0,1968
475000.0,1320,7840,0.0,1966
313000.0,1180,4900,0.0,1954
310650.0,1510,12408,0.0,1969
367500.0,3110,7231,0.0,1997
580000.0,2150,5000,0.0,2001
665000.0,2720,10000,0.0,1987
239950.0,1560,8280,0.0,1979
733000.0,1740,3060,0.0,1930
402000.0,1510,9176,0.0,1957
376000.0,1470,9140,0.0,1982
212700.0,940,5040,0.0,1926
325000.0,1780,13095,0.0,1983
415000.0,2230,5743,0.0,2002
240000.0,1290,8366,270.0,1957
426500.0,2960,4640,0.0,2005
400000.0,1530,10731,0.0,1986
397500.0,1030,10480,0.0,1954
755000.0,2000,1950,0.0,2005
490000.0,2040,9622,0.0,1995
260000.0,1600,2244,0.0,2005
505000.0,1480,12675,0.0,1929
260000.0,700,4800,0.0,1922
430000.0,700,4800,0.0,1922
440000.0,1650,6408,0.0,1977
439500.0,1360,5500,0.0,1950
306500.0,1970,6291,0.0,1998
380000.0,1470,1656,160.0,2003
215000.0,1610,9652,0.0,1969
299900.0,810,6150,0.0,1950
494000.0,1830,7345,290.0,1973
670000.0,2110,7291,0.0,1977
650000.0,3060,7831,0.0,2004
264950.0,1400,10853,0.0,1964
582500.0,1540,6804,520.0,1942
384000.0,1540,1564,240.0,1998
817000.0,2310,3360,520.0,1926
320000.0,1730,9520,0.0,1971
263300.0,900,4500,0.0,1951
215000.0,860,6635,0.0,1952
386000.0,2740,12413,0.0,1990
251100.0,1790,5257,0.0,1996
675000.0,2920,6000,0.0,2004
605000.0,2260,11900,0.0,1976
437000.0,1440,4225,0.0,2005
480000.0,1490,6770,0.0,1926
324950.0,1560,9600,0.0,1964
170000.0,870,6537,0.0,1948
178000.0,840,6500,0.0,1969
144000.0,1250,8314,0.0,1958
258000.0,750,7000,0.0,1932
345000.0,710,5050,0.0,1950
350000.0,980,7790,0.0,1969
225500.0,1590,11276,0.0,1972
473000.0,940,4000,220.0,1942
279000.0,1750,9623,600.0,1962
470000.0,1460,8227,580.0,1948
529000.0,1880,4499,0.0,1993
481500.0,1840,10500,0.0,1993
211000.0,1060,7412,0.0,1987
455000.0,1790,7500,400.0,1973
238950.0,810,4838,0.0,1938
327500.0,2240,9600,0.0,1971
645000.0,2780,4200,0.0,2001
257950.0,1370,5858,0.0,1987
245000.0,1610,7223,0.0,1994
702000.0,2810,4922,0.0,2005
354500.0,1150,11396,0.0,1950
284000.0,1580,7034,400.0,1989
152000.0,920,4875,0.0,1978
322000.0,960,10181,0.0,1961
165000.0,1380,7334,400.0,1981
278500.0,1940,6206,0.0,1990
517500.0,1810,10625,440.0,1973
343566.0,1100,4200,0.0,1954
474905.0,1340,6200,0.0,1959
550000.0,1680,4800,280.0,1960
449950.0,1610,5159,0.0,1985
259000.0,1490,7560,0.0,1966
340000.0,1900,8125,360.0,1969
377000.0,1680,7389,530.0,1979
595000.0,1530,6773,0.0,1984
360000.0,1550,5225,0.0,1941
188000.0,1660,7350,0.0,1979
455000.0,1480,13280,0.0,1940
260000.0,1680,8725,440.0,1978
503500.0,1810,1750,460.0,1997
653000.0,2290,3475,0.0,2006
525000.0,1560,9350,340.0,1969
217000.0,730,2400,0.0,1934
442500.0,2490,8700,600.0,1976
525000.0,1710,10440,0.0,1955
425500.0,1520,10630,0.0,1967
245000.0,1700,8100,500.0,1980
194900.0,810,6697,0.0,1923
284000.0,2000,5390,0.0,2003
405000.0,720,4323,0.0,1942
483300.0,1210,11100,0.0,1955
355000.0,2130,9268,0.0,1985
274950.0,1570,8767,390.0,1990
309212.0,1150,9600,0.0,1979
219950.0,1500,7615,350.0,1984
690000.0,1300,5150,0.0,1920
250800.0,1290,4000,120.0,1943
535000.0,2110,8164,0.0,1990
775000.0,1175,10454,0.0,1949
255000.0,1590,8670,0.0,1994
327000.0,1070,9750,0.0,1947
560000.0,2720,8819,480.0,1976
199500.0,1160,5200,0.0,1977
254000.0,1660,8188,0.0,1988
393000.0,830,5000,0.0,1921
585000.0,2480,12614,620.0,1979
565000.0,1670,4008,0.0,2005
585000.0,1860,8117,400.0,1966
225000.0,1400,7384,250.0,1979
295000.0,1400,7384,250.0,1979
280000.0,1370,11050,0.0,1981
598200.0,2980,4635,0.0,1997
610000.0,2300,10843,0.0,1955
544900.0,1990,4936,0.0,2004
530000.0,2030,10958,0.0,1983
346100.0,1400,2036,0.0,2003
365000.0,1410,9150,0.0,1959
318400.0,1820,6916,0.0,1994
498500.0,1910,7172,0.0,1993
450000.0,1540,7490,0.0,1971
200000.0,1430,7905,0.0,1988
234000.0,1010,8906,0.0,1968
121800.0,940,8384,0.0,1947
475000.0,1920,4534,0.0,1986
269000.0,1020,7920,0.0,1947
573000.0,2150,9520,0.0,1979
330000.0,1660,2890,0.0,2001
252750.0,1230,7410,0.0,1944
745000.0,2170,7546,0.0,2007
280000.0,1280,7633,0.0,1991
580000.0,1780,5100,0.0,1953
301000.0,1840,7200,620.0,1968
600000.0,1740,7700,0.0,1968
538900.0,3040,6604,0.0,2005
366000.0,2370,4375,0.0,2006
303000.0,2100,6783,0.0,2003
432000.0,1470,1578,380.0,2007
300000.0,1300,6120,480.0,1945
500000.0,1190,4750,220.0,1940
480000.0,1460,7860,0.0,1967
536000.0,1530,8503,380.0,1983
260000.0,1710,6400,470.0,1976
425000.0,1170,5000,140.0,1920
230000.0,1120,7500,0.0,1965
675000.0,1710,4000,0.0,1926
267500.0,1650,7807,0.0,1986
460000.0,1860,7232,540.0,1985
445000.0,2250,9608,0.0,1994
715000.0,2890,7027,0.0,2004
370000.0,2130,4750,0.0,2009
302000.0,1170,8200,390.0,1937
290000.0,1280,10716,0.0,1969
354000.0,1060,5750,0.0,1981
204950.0,1740,9344,560.0,1978
675000.0,2990,5400,0.0,2005
472500.0,1650,3711,0.0,1996
575575.0,1516,2897,518.0,1925
225000.0,960,5512,0.0,1963
299950.0,1460,10506,0.0,1983
340000.0,2090,4200,0.0,2007
601000.0,2090,6906,0.0,1992
470000.0,2070,8581,0.0,1994
242550.0,2060,7720,0.0,1995
367500.0,1410,9647,0.0,1961
204900.0,1390,8245,0.0,1984
187000.0,1280,4452,0.0,1985
612000.0,2670,5974,0.0,1999
400000.0,1350,7216,0.0,1964
471000.0,1640,10123,300.0,1977
350000.0,1540,9800,0.0,1950
415000.0,1830,9548,0.0,1991
639500.0,2330,8994,0.0,1986
378000.0,1700,2513,0.0,2009
265000.0,1750,9298,340.0,1969
212000.0,1100,9750,0.0,1967
400000.0,2320,13068,0.0,1998
750000.0,2540,6491,0.0,1997
176000.0,770,5200,0.0,1969
350000.0,2370,4632,0.0,2002
168000.0,1200,7210,0.0,1977
442500.0,1600,10280,550.0,1977
659000.0,2510,6320,0.0,1996
275000.0,1180,10277,0.0,1983
193000.0,680,8640,0.0,1951
525000.0,2840,4750,0.0,2002
424000.0,1820,7500,0.0,1985
463000.0,1250,5650,0.0,1943
615000.0,2270,9830,0.0,1959
710000.0,2830,9680,0.0,1991
215000.0,960,9563,0.0,1967
590000.0,1530,6450,0.0,1920
279000.0,1560,7569,0.0,1966
535100.0,2070,7207,350.0,1973
815000.0,3150,4203,0.0,2002
535900.0,1880,10880,400.0,1975
230000.0,1250,8800,0.0,1955
359000.0,1990,4331,0.0,1997
505000.0,2100,5824,0.0,1999
253905.0,940,8400,0.0,1958
369950.0,1640,4860,440.0,1965
350000.0,1860,8378,0.0,1995
650000.0,2100,2500,0.0,2001
246000.0,1400,7410,0.0,1944
509990.0,1440,4859,0.0,1921
385000.0,2960,10454,600.0,1979
769000.0,2440,6733,0.0,1999
185000.0,1122,9100,0.0,1960
303500.0,1060,10464,0.0,1973
449950.0,3100,10000,0.0,1978
235000.0,880,1805,0.0,1999
203000.0,1080,9067,0.0,1951
275000.0,1200,7800,0.0,1954
540000.0,2850,7453,0.0,1991
455000.0,2950,4502,0.0,2005
458500.0,1160,6828,300.0,1941
235000.0,1450,8891,270.0,1962
286000.0,1820,7930,0.0,1989
267000.0,1440,10920,0.0,1977
712000.0,2730,4385,0.0,2001
244500.0,910,9000,0.0,1923
301000.0,910,9000,0.0,1923
305000.0,1260,1622,0.0,2009
703300.0,1980,3525,390.0,1932
265000.0,1580,8468,0.0,1971
253000.0,1400,9750,0.0,1968
617950.0,2410,7950,0.0,1997
319000.0,1640,9234,580.0,1967
696000.0,1670,8023,500.0,1960
345000.0,970,5750,0.0,1932
380000.0,1610,1778,0.0,2002
269950.0,1400,7735,0.0,1989
299950.0,1210,9525,0.0,1955
430000.0,990,4802,0.0,1947
495000.0,2200,4942,0.0,1989
333000.0,1620,5040,500.0,1964
247000.0,1580,7941,0.0,1986
432000.0,2190,13673,0.0,1994
175000.0,1230,13056,0.0,1962
286000.0,780,3475,0.0,1930
385000.0,1660,10757,0.0,1980
350000.0,2390,13002,0.0,1987
277000.0,1850,5880,0.0,1998
295000.0,1000,8320,0.0,1951
269950.0,1660,7003,0.0,1996
780000.0,3090,12511,0.0,1998
198000.0,860,5185,0.0,1968
350000.0,1010,7680,0.0,1967
319000.0,2390,7350,0.0,1990
809000.0,1790,8372,450.0,1976
480000.0,1580,7400,530.0,1977
425000.0,2110,5120,240.0,1947
292000.0,1950,7421,0.0,1996
217000.0,770,9715,0.0,1942
398500.0,2250,6064,0.0,2005
399950.0,1720,8910,0.0,1954
212000.0,1040,6800,0.0,1951
390000.0,1550,1608,270.0,2001
560000.0,2020,11935,0.0,1976
502550.0,1770,7875,600.0,1958
375000.0,1950,6871,0.0,1997
599000.0,1960,2500,550.0,1926
515000.0,2980,12534,0.0,1996
135000.0,780,6685,0.0,1948
485000.0,1650,4218,0.0,2000
215000.0,1010,10125,0.0,1972
299500.0,1190,9600,0.0,1981
800000.0,1050,8750,0.0,1951
275000.0,1560,4244,0.0,2002
256400.0,1490,7800,480.0,1963
310000.0,770,8149,0.0,1948
203000.0,1200,9120,200.0,1963
473975.0,2330,3610,0.0,1999
320000.0,2000,9760,600.0,1978
269500.0,1700,7056,0.0,1999
274000.0,820,6200,0.0,1954
347000.0,1315,2162,0.0,1974
270000.0,1390,10905,530.0,1957
220000.0,1460,7226,0.0,1993
332500.0,2220,4720,0.0,1998
340000.0,1410,10015,0.0,1993
515055.0,2400,8320,0.0,1999
450000.0,1560,8968,0.0,1972
190000.0,1040,8910,0.0,1943
299000.0,1850,4600,0.0,2005
508000.0,1200,2500,110.0,1927
294000.0,2190,3746,0.0,2005
255000.0,1110,10296,0.0,1964
286651.0,1830,4997,0.0,2004
765000.0,1270,6500,0.0,1956
426000.0,1130,9147,0.0,1952
343000.0,1040,8526,0.0,1953
470101.0,2320,7800,0.0,1986
195000.0,1200,7800,0.0,1958
772500.0,1720,4410,0.0,1928
525000.0,1650,8560,0.0,1970
280000.0,1370,11400,0.0,1980
270000.0,1770,8640,350.0,1986
332544.0,1710,4187,0.0,1987
110000.0,790,8250,0.0,1947
461000.0,1260,8505,0.0,1951
550000.0,1070,3000,200.0,1926
312000.0,1830,5175,0.0,2003
217000.0,1110,9827,0.0,1966
425000.0,1490,5300,380.0,1977
435000.0,990,5643,120.0,1947
305000.0,1646,12414,0.0,1996
327500.0,2310,7200,0.0,1990
810000.0,2670,10481,0.0,2003
715000.0,3060,9055,600.0,1994
272000.0,1380,11760,0.0,1963
266000.0,700,5559,0.0,1949
543000.0,1710,8364,0.0,1944
400000.0,1450,8064,0.0,1984
424950.0,2760,5564,0.0,2001
230000.0,940,10875,0.0,1957
235000.0,1760,6150,0.0,1951
763000.0,1360,8752,0.0,1942
350000.0,2010,6150,0.0,1939
250000.0,930,6060,0.0,1973
225000.0,1020,2040,300.0,2004
255000.0,1360,5433,0.0,1974
