price,sqft_living,sqft_lot,sqft_basement,yr_built
450000.0,2450,6534.0,680.0,1951
450000.0,1940,4875.0,0.0,1925
450000.0,2890,5110.0,0.0,2003
265000.0,1680,9769.0,340.0,1989
285000.0,1960,10400.0,740.0,1985
240000.0,1590,7931.0,400.0,1979
261000.0,1390,7618.5,0.0,1958
330000.0,2440,7350.0,830.0,1978
250000.0,1850,7560.0,310.0,1978
350000.0,2800,9538.0,0.0,1993
450000.0,3780,7618.5,0.0,1986
275000.0,1910,8050.0,910.0,1980
325000.0,2460,7620.0,1230.0,1969
255000.0,810,5000.0,220.0,1936
562200.0,1900,5250.0,400.0,1943
450000.0,3490,7618.5,1170.0,1980
365000.0,2200,7350.0,630.0,1988
332900.0,1190,11996.0,0.0,1969
450000.0,2040,7618.5,0.0,1983
487275.0,2400,3986.0,0.0,1999
310000.0,1670,5791.0,0.0,1995
245000.0,990,4800.0,0.0,1908
325000.0,2920,10573.0,0.0,1964
550000.0,1840,9401.0,0.0,1971
350000.0,910,4500.0,0.0,1906
599000.0,2950,7618.5,0.0,2006
259950.0,1240,9500.0,0.0,1955
240000.0,1980,7264.0,0.0,1996
186000.0,1200,10080.0,0.0,1969
395000.0,1280,7618.5,0.0,1982
475000.0,3150,5757.0,0.0,2004
450000.0,3500,10794.0,0.0,1996
572000.0,1680,7618.5,0.0,1951
419500.0,1360,3188.0,0.0,1986
298700.0,2110,7350.0,580.0,1980
549000.0,2034,7618.5,875.0,1947
278000.0,1900,9994.0,780.0,1960
455000.0,2380,4500.0,910.0,1926
450000.0,4050,7618.5,0.0,1988
465000.0,1120,1201.0,0.0,1999
620000.0,2850,2970.0,730.0,1999
499900.0,2360,7650.0,0.0,1963
620000.0,2540,11422.0,1270.0,1962
450000.0,1160,6120.0,120.0,1941
690000.0,2710,2147.0,490.0,2007
450000.0,3120,7618.5,0.0,1969
450000.0,3120,7618.5,0.0,1969
450000.0,1870,9527.0,0.0,1951
245000.0,1010,9678.0,0.0,1955
450000.0,2980,7618.5,0.0,1990
369000.0,2420,6495.0,0.0,2005
450000.0,3830,8331.0,0.0,2014
653000.0,3040,5067.0,0.0,1993
220650.0,1460,10500.0,0.0,1980
300000.0,1940,6355.0,740.0,2007
450000.0,3780,7618.5,0.0,2001
360000.0,1950,5451.0,0.0,2004
672500.0,2450,5760.0,0.0,2000
268000.0,1730,7020.0,0.0,1953
440000.0,1690,3245.0,0.0,1929
450000.0,2550,7200.0,0.0,1981
590000.0,2290,11072.0,0.0,1986
359000.0,2710,7618.5,860.0,1962
266500.0,1880,7632.0,700.0,1978
635000.0,2930,8679.0,0.0,2014
559000.0,3110,7618.5,0.0,2001
450000.0,3480,7618.5,0.0,1989
625000.0,1110,7618.5,0.0,1961
650000.0,2440,9320.0,560.0,1957
312500.0,2280,7840.0,1000.0,1957
225000.0,900,6099.0,110.0,1944
425000.0,1980,8400.0,650.0,1968
329999.0,3360,7618.5,1540.0,1988
572000.0,2340,9225.0,0.0,1973
386500.0,3110,5048.0,0.0,2002
452000.0,980,5000.0,0.0,1904
278000.0,1480,6324.0,0.0,1943
474900.0,1800,7618.5,0.0,1976
450000.0,2130,6574.0,630.0,1946
611000.0,1270,5100.0,170.0,1900
214100.0,1150,2064.0,0.0,2004
317000.0,1840,5011.0,0.0,2012
450000.0,3180,7618.5,1120.0,1979
450000.0,1510,5700.0,0.0,1946
525000.0,3070,7200.0,0.0,2005
436000.0,1800,6680.0,0.0,1983
450000.0,1540,9154.0,0.0,1983
588500.0,2330,7618.5,360.0,1980
340000.0,1400,8374.0,0.0,1953
482000.0,2846,7618.5,870.0,2000
450000.0,5830,7618.5,0.0,2005
450000.0,3380,7126.0,0.0,1965
330000.0,1440,7875.0,0.0,1968
568000.0,1740,1279.0,0.0,2008
239000.0,1470,8925.0,0.0,1957
528000.0,2810,4932.0,0.0,2003
385000.0,2090,5102.0,740.0,1994
450000.0,4110,7618.5,1540.0,1979
450000.0,3230,5000.0,880.0,2002
625000.0,2601,7618.5,0.0,1995
690000.0,2070,6000.0,730.0,1955
210000.0,1660,7440.0,390.0,1957
599000.0,1590,4280.0,0.0,1924
450000.0,1860,5584.0,550.0,1951
147200.0,1420,9600.0,0.0,1954
476900.0,1240,5758.0,280.0,1910
450000.0,2500,7618.5,910.0,1978
570000.0,2640,11816.0,0.0,1999
567500.0,1440,3060.0,0.0,1910
450000.0,3030,7618.5,900.0,1976
450000.0,1820,7618.5,0.0,1952
490000.0,2220,10275.0,580.0,1980
335000.0,2430,9133.0,1020.0,1978
550000.0,1670,10798.0,0.0,1962
385000.0,1180,10541.0,240.0,1981
395000.0,1620,8085.0,410.0,1976
650000.0,1030,5750.0,0.0,1928
637000.0,2900,5803.0,0.0,2007
692500.0,3420,9900.0,1710.0,1963
322400.0,1710,7618.5,0.0,1964
233500.0,1580,10517.0,0.0,1957
400000.0,1230,11413.0,240.0,1984
547000.0,2200,4080.0,780.0,1916
519000.0,2570,7618.5,1100.0,1950
450000.0,3320,7618.5,0.0,1977
365000.0,1090,6435.0,0.0,1955
699000.0,2970,7618.5,0.0,1978
525000.0,1970,8000.0,0.0,1968
430000.0,3220,8936.0,770.0,1990
325000.0,1600,7500.0,0.0,1966
279000.0,670,6300.0,0.0,1942
450000.0,2360,4750.0,700.0,1911
419950.0,2150,3962.0,610.0,1949
425000.0,620,4455.0,0.0,1927
446000.0,1730,5922.0,0.0,1949
455000.0,2500,7860.0,1460.0,1963
226550.0,990,4440.0,0.0,1943
450000.0,1420,4080.0,0.0,1904
439950.0,2170,7618.5,0.0,1978
453000.0,1880,5100.0,0.0,1952
219950.0,1300,9620.0,0.0,1971
702500.0,2360,6750.0,430.0,1926
285000.0,1780,7618.5,0.0,1956
450000.0,2160,2578.0,0.0,2005
320000.0,950,5316.0,0.0,1948
425000.0,1680,7618.5,0.0,1985
540000.0,2290,4450.0,0.0,2004
450000.0,4140,7618.5,0.0,2005
450000.0,3920,4500.0,0.0,2013
576000.0,1500,7618.5,0.0,1951
525000.0,1720,7200.0,580.0,1977
324950.0,2641,8615.0,0.0,1998
600000.0,4930,7618.5,1000.0,1981
464000.0,2460,5400.0,940.0,2001
266000.0,1995,7102.0,0.0,1981
450000.0,3010,7618.5,0.0,1998
415000.0,1270,4800.0,0.0,1952
550000.0,3080,6731.0,0.0,2003
235000.0,1670,7606.0,0.0,1990
280000.0,1470,8089.0,0.0,1987
459000.0,1730,7807.0,470.0,1976
195000.0,1070,7615.0,0.0,1969
235000.0,1660,8738.0,580.0,1959
450000.0,2410,7618.5,0.0,1965
440000.0,1040,1032.0,0.0,2007
515000.0,970,3300.0,0.0,1916
450000.0,2910,9480.0,0.0,1939
560000.0,2340,7618.5,0.0,1965
340000.0,1880,11249.0,550.0,1985
600000.0,1110,3500.0,140.0,1912
450000.0,2790,7938.0,0.0,1997
337000.0,1590,8779.0,0.0,2001
450000.0,5700,7618.5,2850.0,1977
249000.0,1200,7552.0,140.0,1919
350000.0,3200,7618.5,840.0,1978
269950.0,1510,6000.0,360.0,1993
450000.0,1880,7618.5,0.0,1978
450000.0,3070,4000.0,1000.0,1940
475000.0,2110,7560.0,0.0,1974
339000.0,2350,8459.0,0.0,1989
600000.0,3270,7618.5,1610.0,1997
397500.0,2220,4760.0,900.0,1918
450000.0,5990,7618.5,0.0,2004
460000.0,1760,9055.0,0.0,1985
370000.0,2200,5207.0,1080.0,1951
250000.0,1550,7296.0,0.0,1957
450000.0,5070,7618.5,0.0,2000
430000.0,1040,1516.0,0.0,2008
450000.0,2560,4000.0,900.0,1927
670000.0,1850,8160.0,0.0,1952
461550.0,2090,11895.0,300.0,1954
479990.0,2010,2386.0,620.0,2014
643000.0,2518,4663.0,0.0,2005
607000.0,2810,7618.5,770.0,1988
625000.0,2600,10092.0,0.0,1984
450000.0,2060,8778.0,900.0,1953
450000.0,2920,7618.5,0.0,1999
435000.0,2130,10375.0,0.0,1986
465000.0,2290,7618.5,870.0,1948
450000.0,1230,6380.0,0.0,1927
450000.0,2020,9478.0,0.0,1961
250000.0,1430,7280.0,440.0,1980
656000.0,2270,1763.0,450.0,2009
300000.0,1910,8058.0,0.0,1992
643000.0,1780,7618.5,0.0,1954
311000.0,2690,6124.0,0.0,2007
360000.0,1330,7482.0,0.0,1975
475000.0,3060,10043.0,1360.0,1968
469950.0,1760,1778.0,0.0,2008
240000.0,1570,8750.0,0.0,1960
232000.0,960,8100.0,150.0,1936
350000.0,1680,7618.5,0.0,1991
450000.0,1440,7618.5,0.0,1928
355000.0,1960,7000.0,360.0,1980
475000.0,1790,2250.0,950.0,1909
450000.0,2560,9825.0,0.0,1988
395000.0,1010,3060.0,0.0,1918
499000.0,2560,5250.0,660.0,1963
420000.0,1200,3136.0,400.0,1904
450000.0,3910,7618.5,0.0,1999
450000.0,2260,7618.5,0.0,1967
479000.0,2110,11319.0,0.0,1978
450000.0,3340,10422.0,0.0,1996
267000.0,1400,8100.0,0.0,1944
555000.0,1760,7618.5,0.0,1988
490000.0,2010,9725.0,0.0,1987
619000.0,2300,3400.0,750.0,1915
569950.0,2510,7618.5,910.0,1963
549000.0,1340,3000.0,0.0,1905
422500.0,1560,7245.0,0.0,1962
400000.0,3350,9681.0,1210.0,1980
692500.0,3710,7984.0,0.0,1999
310000.0,2430,5499.0,0.0,2002
499900.0,2430,8820.0,800.0,1977
492000.0,2100,7335.0,0.0,1983
460000.0,1880,7618.5,0.0,1987
450000.0,1630,2640.0,0.0,1919
450000.0,1640,4200.0,0.0,1925
470000.0,2310,7350.0,640.0,1989
542000.0,1930,4500.0,0.0,2003
450000.0,4750,7618.5,1150.0,2005
308130.0,2300,7500.0,650.0,1959
310000.0,1050,2699.0,0.0,2005
235000.0,1500,8015.0,0.0,1947
215000.0,1150,7560.0,0.0,1958
210000.0,1920,10403.0,550.0,1959
450000.0,3660,7618.5,0.0,1990
245000.0,1720,9342.0,580.0,1981
540000.0,2100,7618.5,630.0,1948
299000.0,2400,6078.0,0.0,2001
510000.0,2540,7618.5,0.0,1991
198000.0,2080,7200.0,1030.0,1966
450000.0,3400,7452.0,0.0,1999
300000.0,2200,7600.0,0.0,1978
528000.0,2140,8580.0,940.0,1962
507000.0,3850,7618.5,820.0,2002
450000.0,4270,6384.0,1210.0,2001
255000.0,1340,7210.0,0.0,1975
220000.0,1100,3451.0,0.0,1978
690700.0,2870,5349.0,0.0,2005
447000.0,1320,8380.0,0.0,1953
450000.0,2150,4505.0,880.0,1952
700000.0,2470,6000.0,990.0,1940
250000.0,1910,7700.0,910.0,1980
320000.0,2130,6969.0,0.0,2003
565000.0,2240,7618.5,0.0,1989
450000.0,1800,4500.0,120.0,1939
650000.0,2160,9000.0,0.0,1949
529888.0,3140,8455.0,0.0,2003
432000.0,1920,9812.0,0.0,2000
235000.0,1050,7670.0,0.0,1955
450000.0,3695,6556.0,0.0,2014
489000.0,3910,8442.0,1200.0,2000
450000.0,3010,7427.0,0.0,2010
370000.0,1370,9957.0,470.0,1972
436000.0,2080,9600.0,840.0,1979
395000.0,2250,3757.0,0.0,2006
377691.0,2120,8399.0,800.0,1942
370000.0,2220,5185.0,0.0,2003
515000.0,1440,4394.0,0.0,1987
169000.0,910,7686.0,0.0,1969
475000.0,1270,4268.0,0.0,1921
420000.0,2480,6180.0,0.0,1999
450000.0,2630,9420.0,120.0,1900
450000.0,2410,7618.5,570.0,1985
450000.0,2930,7618.5,620.0,1964
485000.0,1570,6810.0,390.0,1988
270000.0,1900,8505.0,700.0,1956
300000.0,2590,11250.0,1200.0,1978
450000.0,3810,7728.0,0.0,2007
590000.0,2290,4203.0,0.0,2001
611900.0,1220,2100.0,0.0,1946
240000.0,1100,7373.0,0.0,1968
395000.0,2810,10951.0,0.0,2003
169000.0,890,7110.0,0.0,1957
200500.0,1280,7618.5,0.0,1963
308000.0,2320,7140.0,0.0,1990
290256.0,1720,7885.0,0.0,1983
279950.0,1530,8800.0,490.0,1967
195000.0,1580,7875.0,0.0,1979
630000.0,1360,7618.5,0.0,1945
450000.0,2680,7618.5,0.0,1902
478000.0,1640,3896.0,0.0,1994
450000.0,2520,6690.0,820.0,1944
639000.0,1400,2421.0,0.0,2005
623000.0,2300,7618.5,0.0,1984
220000.0,1900,7680.0,640.0,1959
526000.0,2000,7618.5,750.0,1978
243500.0,900,5016.0,0.0,1948
450000.0,2980,4930.0,90.0,2000
329000.0,1850,9126.0,0.0,1963
525000.0,1570,4000.0,0.0,1920
190000.0,670,3101.0,0.0,1948
450000.0,2660,10800.0,0.0,1955
355000.0,2110,4038.0,0.0,1989
650000.0,1970,7618.5,400.0,1980
678500.0,1210,3600.0,0.0,1910
669950.0,2670,11877.0,0.0,1996
450000.0,3000,7618.5,0.0,1983
572000.0,2200,3885.0,0.0,2002
492450.0,1540,7618.5,0.0,1984
450000.0,2080,11866.0,0.0,1960
450000.0,1780,9732.0,0.0,1967
450000.0,1960,2400.0,630.0,1911
285900.0,1690,7725.0,0.0,1961
389000.0,2080,7618.5,830.0,1981
675000.0,2070,2833.0,580.0,1966
352000.0,760,7618.5,0.0,1931
450000.0,4020,11588.0,0.0,2000
450000.0,3620,10400.0,1800.0,1965
500000.0,2330,7778.0,1100.0,1961
685000.0,1460,8800.0,0.0,1956
648475.0,2250,5700.0,1050.0,1951
655000.0,2850,6600.0,0.0,1994
450000.0,2640,4000.0,910.0,1925
195000.0,1310,9554.0,350.0,1962
368000.0,2720,7350.0,0.0,1989
450000.0,3430,7618.5,0.0,2001
335000.0,1990,7618.5,650.0,1977
250000.0,1170,7258.0,0.0,1984
278500.0,1390,8980.0,0.0,1985
260000.0,1540,7300.0,0.0,1973
162500.0,760,6141.0,0.0,1920
239000.0,1280,8316.0,0.0,1950
600000.0,2990,5122.0,0.0,2004
350000.0,1770,7778.0,0.0,1998
450000.0,3830,8131.0,0.0,2005
485000.0,2870,5490.0,0.0,2008
299000.0,1520,8320.0,0.0,1953
227450.0,660,6509.0,0.0,1952
383000.0,1800,5612.0,600.0,1942
450000.0,3570,7618.5,1200.0,1998
450000.0,3050,2992.0,1130.0,1931
532500.0,820,3000.0,0.0,1924
635000.0,3610,7618.5,1660.0,1998
438500.0,1490,3072.0,720.0,1912
545500.0,1560,9361.0,200.0,1936
675000.0,1660,9549.0,0.0,1956
450000.0,1180,4080.0,420.0,1928
199999.0,960,10815.0,0.0,1900
375000.0,1630,7618.5,0.0,1988
600000.0,2260,7618.5,0.0,1982
292600.0,1520,7123.0,0.0,1959
450000.0,3050,8904.0,1400.0,1956
610000.0,1000,4959.0,0.0,1945
397450.0,2650,9451.0,0.0,1993
382000.0,1750,7618.5,480.0,1963
370000.0,1770,7667.0,500.0,1966
520000.0,1770,7667.0,500.0,1966
260000.0,770,7906.0,0.0,1948
450000.0,3370,7200.0,0.0,2014
344000.0,2130,8412.0,690.0,1946
205000.0,1050,8498.0,0.0,1958
379000.0,2803,8550.0,0.0,1963
424240.0,2080,12094.0,0.0,1982
589950.0,2080,12094.0,0.0,1982
582000.0,2120,4650.0,930.0,1951
349000.0,2550,7709.0,0.0,1989
658000.0,1290,12005.0,0.0,1966
294000.0,1790,5000.0,730.0,1915
690000.0,2720,7598.0,860.0,1993
600000.0,1040,5000.0,0.0,1912
199990.0,840,5200.0,0.0,1969
220000.0,1650,8850.0,0.0,1959
440000.0,2080,7618.5,620.0,1976
439990.0,1540,1994.0,0.0,2014
450000.0,3880,7208.0,0.0,2006
535000.0,1860,3766.0,0.0,1995
215000.0,1280,10016.0,0.0,1975
605000.0,3200,7618.5,1100.0,1965
349900.0,2200,7278.0,0.0,1990
495000.0,1570,5510.0,500.0,1940
515100.0,2074,4900.0,0.0,1997
620000.0,2450,7618.5,0.0,1994
657500.0,2520,10370.0,0.0,1980
250000.0,2190,8250.0,1000.0,1963
385000.0,2190,8250.0,1000.0,1963
307000.0,2320,7500.0,0.0,1976
288000.0,1370,9253.0,280.0,1994
226450.0,1730,7200.0,0.0,1944
390000.0,1640,6991.0,530.0,1967
350000.0,1300,10236.0,0.0,1971
368000.0,1560,7884.0,500.0,1969
469000.0,1120,4284.0,390.0,1921
450000.0,2670,7618.5,0.0,1985
515000.0,3810,7618.5,0.0,1967
410000.0,1440,8560.0,0.0,1979
210000.0,1200,7618.5,0.0,1968
460000.0,1520,7700.0,700.0,1969
241500.0,2500,9654.0,670.0,1979
322200.0,2010,7618.5,0.0,1975
279000.0,1210,6000.0,0.0,1943
303000.0,1100,7618.5,0.0,1943
420000.0,1050,6615.0,250.0,1950
249000.0,2120,7618.5,740.0,1961
294950.0,1240,8840.0,0.0,1952
450000.0,3460,3997.0,900.0,2004
335000.0,1270,4800.0,0.0,1953
450000.0,2980,8051.0,960.0,1935
520000.0,1250,3708.0,0.0,1926
560000.0,1740,8800.0,0.0,1965
243400.0,1730,7464.0,0.0,1959
405000.0,1240,7618.5,0.0,1988
495000.0,1670,7618.5,0.0,1930
350000.0,2140,7095.0,0.0,1992
368500.0,2530,7601.0,1010.0,1992
99000.0,960,8236.0,0.0,1948
450000.0,4130,7618.5,0.0,2001
430000.0,1710,7724.0,0.0,1983
412500.0,1490,8475.0,0.0,1963
450000.0,4750,7618.5,0.0,1988
450000.0,3400,7618.5,0.0,1988
535000.0,2210,7620.0,0.0,1994
390000.0,1650,8676.0,520.0,1979
499000.0,1260,3135.0,480.0,1944
375000.0,1960,7955.0,700.0,1963
349000.0,1800,7620.0,0.0,1995
635000.0,1940,7482.0,700.0,1964
682000.0,2820,8009.0,0.0,2001
321027.0,2820,7618.5,900.0,1966
150000.0,720,4120.0,0.0,1915
410000.0,1640,7618.5,530.0,1969
449950.0,1560,4080.0,0.0,1923
194990.0,1560,7144.0,500.0,1913
475000.0,1910,8775.0,700.0,1956
530000.0,1570,3000.0,0.0,1908
319950.0,2038,7643.0,0.0,2011
210000.0,1720,9435.0,500.0,1978
485000.0,1670,3330.0,0.0,1925
450000.0,2830,10240.0,0.0,1998
478000.0,1690,8208.0,480.0,1958
385000.0,1620,5280.0,0.0,1924
595000.0,2360,7618.5,0.0,1989
285000.0,1480,7117.0,310.0,1960
450000.0,2700,4004.0,0.0,2004
279000.0,1780,7618.5,540.0,1960
195000.0,1430,7560.0,0.0,1958
625000.0,2160,2192.0,990.0,1925
270000.0,1800,9314.0,0.0,1979
559000.0,1930,5520.0,0.0,2006
474000.0,1960,7618.5,630.0,1976
303500.0,1920,7345.0,0.0,1992
350000.0,1470,8645.0,0.0,1949
367500.0,2980,10064.0,1300.0,1940
595000.0,2980,10064.0,1300.0,1940
589000.0,2360,7618.5,0.0,1981
585000.0,1790,7618.5,0.0,1974
482975.0,2130,8801.0,760.0,1976
365500.0,2030,4499.0,0.0,2003
570000.0,1790,7800.0,0.0,1972
335000.0,2260,8040.0,0.0,1990
450000.0,2350,4815.0,900.0,1914
386591.0,1690,1613.0,540.0,2014
279000.0,1320,5750.0,0.0,1913
620000.0,2690,7618.5,0.0,1998
407000.0,2810,7618.5,1100.0,1958
364250.0,2280,7618.5,0.0,1994
399000.0,2870,9292.0,330.0,1979
450000.0,3030,7618.5,0.0,1992
450000.0,2940,4232.0,0.0,2004
320000.0,1190,4120.0,0.0,1929
300000.0,1800,3253.0,0.0,2001
263000.0,1580,9187.0,400.0,1993
445000.0,1730,4408.0,0.0,1996
554000.0,1910,9001.0,0.0,1957
335000.0,1000,5100.0,60.0,1906
307000.0,2520,6964.0,1260.0,1987
404000.0,1420,8160.0,450.0,1947
450000.0,3080,5250.0,0.0,2003
220000.0,1060,9126.0,0.0,1956
518000.0,2160,9750.0,0.0,1983
450000.0,4060,9486.0,0.0,2005
315000.0,1940,2550.0,840.0,1979
572650.0,2250,11349.0,0.0,1991
350000.0,1620,9205.0,770.0,1921
285000.0,920,5850.0,0.0,1900
231000.0,1370,7247.0,0.0,1995
179000.0,920,5200.0,0.0,1969
244000.0,1360,9625.0,0.0,1963
185850.0,1630,11662.0,0.0,1943
610000.0,3610,12033.0,400.0,1970
419000.0,3010,9155.0,0.0,2005
450000.0,2320,6400.0,900.0,1957
695000.0,3290,7618.5,1420.0,2004
319900.0,2040,7580.0,0.0,1998
329000.0,1920,7700.0,600.0,1978
475226.0,2120,4512.0,0.0,1988
638000.0,2170,5000.0,0.0,2003
440000.0,1330,7618.5,430.0,1984
214000.0,1580,5080.0,780.0,1942
600000.0,3580,7618.5,1370.0,1989
450000.0,2580,4500.0,730.0,1905
630000.0,1930,10210.0,260.0,1941
575000.0,2120,4780.0,0.0,2004
345000.0,1990,7618.5,0.0,1987
323000.0,1310,9690.0,0.0,1967
425000.0,2670,7618.5,0.0,1988
411000.0,1910,7618.5,900.0,1972
299800.0,1530,9000.0,0.0,1976
450000.0,2920,5000.0,140.0,1908
200000.0,1010,8108.0,0.0,1955
450000.0,2450,7618.5,820.0,1987
359950.0,1820,3899.0,0.0,1999
375000.0,2090,8325.0,620.0,1983
295000.0,2200,7618.5,1100.0,1973
250000.0,2250,7882.0,680.0,1986
497000.0,1450,1387.0,0.0,2000
520000.0,2280,8798.0,0.0,1987
365000.0,2720,6781.0,620.0,1999
459900.0,2250,8000.0,790.0,1976
158000.0,1090,6090.0,150.0,1940
294700.0,1970,9600.0,0.0,1967
439950.0,2780,7618.5,0.0,1985
450000.0,2290,7618.5,740.0,1960
535000.0,2330,12141.0,940.0,1983
530000.0,4060,10800.0,0.0,2007
215000.0,1470,7000.0,0.0,1967
290000.0,1620,5400.0,0.0,1926
450000.0,3220,5934.0,0.0,2006
450000.0,3270,9578.0,0.0,1993
433000.0,2160,8565.0,430.0,1971
425000.0,1150,6835.0,140.0,1922
654000.0,2240,7540.0,700.0,1962
215000.0,1280,5065.0,0.0,1983
232000.0,840,6540.0,0.0,1970
675000.0,1680,10500.0,0.0,1959
665000.0,2330,8000.0,780.0,1972
450000.0,3030,7618.5,0.0,1998
525000.0,2880,7560.0,0.0,1980
450000.0,2910,3094.0,900.0,1939
450000.0,3090,7618.5,0.0,1988
680000.0,2720,7618.5,0.0,1985
290000.0,1310,8100.0,0.0,1965
560000.0,1790,7618.5,430.0,1959
605500.0,2830,6536.0,0.0,1989
450000.0,3150,5979.0,0.0,2005
450000.0,3930,5500.0,1020.0,2014
665000.0,2840,8346.0,1420.0,1961
540000.0,2480,4400.0,840.0,1919
375000.0,1930,6180.0,600.0,1961
342000.0,1260,6826.0,540.0,1944
340000.0,670,7618.5,0.0,1968
450000.0,3930,7618.5,1390.0,1974
693000.0,3160,7618.5,0.0,1999
638500.0,1770,7618.5,0.0,1962
450000.0,2240,7618.5,0.0,1963
250000.0,990,8062.0,0.0,1960
325000.0,1580,4698.0,0.0,1998
270000.0,1560,4290.0,0.0,1994
450000.0,2640,3680.0,880.0,1922
300000.0,2120,6350.0,680.0,1924
290000.0,1200,8750.0,0.0,1948
450000.0,5040,7618.5,2170.0,1976
259950.0,1460,5825.0,200.0,1942
450000.0,4890,7618.5,0.0,2004
299950.0,1580,5250.0,0.0,1954
483000.0,2100,7618.5,770.0,1977
450000.0,2060,8640.0,0.0,1966
450000.0,1690,4500.0,0.0,1928
450000.0,3370,7618.5,1450.0,1977
660000.0,2330,3995.0,0.0,2006
264000.0,1820,8118.0,740.0,1980
575000.0,1890,11141.0,0.0,1968
450000.0,3820,7618.5,0.0,1994
475000.0,2770,7618.5,0.0,1991
450000.0,3020,7618.5,0.0,1990
352500.0,1170,8182.0,0.0,1962
347000.0,1270,8400.0,0.0,1955
560000.0,1950,6192.0,0.0,1992
323000.0,2230,7618.5,900.0,1977
595000.0,2220,7618.5,0.0,1922
257500.0,2060,6400.0,890.0,1977
450000.0,1100,4600.0,0.0,1917
410000.0,1140,7208.0,240.0,1970
450000.0,1980,7618.5,660.0,1952
372500.0,2480,10090.0,1180.0,2004
325000.0,1050,9083.0,0.0,1951
280000.0,1260,7660.0,0.0,1947
258000.0,1680,7618.5,800.0,1948
329950.0,1360,5900.0,0.0,1949
450000.0,2450,7618.5,420.0,1980
365000.0,2260,7040.0,0.0,1999
111300.0,1060,6000.0,0.0,1908
450000.0,3720,7618.5,0.0,1984
450000.0,1610,8613.0,0.0,1962
550000.0,3350,6605.0,680.0,1990
130000.0,790,7500.0,0.0,1951
450000.0,1660,4000.0,670.0,1940
255000.0,1420,7480.0,0.0,1963
439500.0,2050,7618.5,0.0,1977
268000.0,1250,5546.0,0.0,1987
450000.0,1700,8534.0,0.0,1953
450000.0,2660,8469.0,0.0,1994
280000.0,1350,7553.0,0.0,1914
304000.0,1810,8750.0,700.0,1967
200000.0,2210,7618.5,480.0,1988
325000.0,2120,7618.5,700.0,1973
450000.0,2470,11603.0,930.0,1988
426500.0,2700,6515.0,0.0,1998
640000.0,1760,4400.0,880.0,1930
230000.0,1930,6120.0,0.0,1941
366350.0,1680,5043.0,0.0,1911
365000.0,1390,8336.0,480.0,1946
482000.0,2240,8322.0,0.0,1979
345000.0,1980,7991.0,0.0,1962
682000.0,1830,5120.0,0.0,1903
657500.0,980,6002.0,0.0,1942
450000.0,3550,6533.0,0.0,1925
425000.0,1660,5665.0,740.0,1918
532500.0,2490,8750.0,450.0,1976
540000.0,2329,9436.0,0.0,1995
578000.0,1790,9580.0,0.0,1984
450000.0,2830,6041.0,990.0,1915
322500.0,1160,9750.0,0.0,1968
140000.0,1000,10560.0,0.0,1955
485000.0,2540,7618.5,720.0,1976
575000.0,1750,7618.5,310.0,1978
421000.0,2890,7618.5,0.0,2000
355000.0,1870,3497.0,670.0,1954
515000.0,2200,6967.0,0.0,1986
309000.0,1300,7200.0,0.0,1952
450000.0,3410,7618.5,880.0,1974
285000.0,1160,7875.0,0.0,1953
700000.0,2100,5000.0,0.0,1916
289000.0,1490,8628.0,0.0,1994
458000.0,3280,7618.5,0.0,1979
230000.0,1450,8378.0,0.0,1978
432500.0,1930,7120.0,510.0,1961
288000.0,1660,10440.0,620.0,1978
354000.0,1260,7618.5,0.0,1968
119500.0,1170,11000.0,0.0,1980
450000.0,3350,7618.5,1330.0,1979
435000.0,1420,2581.0,0.0,2004
260000.0,2170,10018.0,540.0,1978
377000.0,1800,8385.0,900.0,1950
602000.0,2000,7376.0,0.0,1990
530000.0,1660,4800.0,700.0,1941
525000.0,1540,3740.0,770.0,1946
250000.0,1160,1086.0,270.0,2006
681000.0,1700,6356.0,0.0,1907
625000.0,1580,7618.5,0.0,1970
448500.0,2080,3920.0,0.0,2010
260000.0,1030,7260.0,0.0,1947
538000.0,1770,8050.0,750.0,1963
385500.0,1540,7947.0,420.0,1961
428400.0,2650,6000.0,0.0,2000
346290.0,2690,9240.0,0.0,1998
587000.0,2210,8430.0,0.0,1999
355000.0,2390,6775.0,0.0,2003
650000.0,2580,7865.0,1100.0,1964
340000.0,2160,5455.0,0.0,2003
565000.0,2230,8624.0,0.0,1969
630000.0,2000,5000.0,0.0,1925
227000.0,1280,7198.0,0.0,1916
600000.0,2810,7618.5,1170.0,1978
540400.0,1680,6758.0,0.0,1974
569000.0,2150,8060.0,0.0,1995
450000.0,2820,8159.0,0.0,2004
434000.0,1750,9353.0,540.0,1987
578888.0,1060,4000.0,60.0,1914
465425.0,2430,7618.5,0.0,1967
280500.0,2660,7754.0,1070.0,1986
539950.0,1670,3507.0,0.0,2007
406430.0,1380,7618.5,0.0,1968
450000.0,4160,7618.5,0.0,1991
250000.0,1790,6191.0,0.0,1992
266000.0,1940,8547.0,480.0,1989
258000.0,1390,7200.0,0.0,1996
472000.0,2200,7618.5,1000.0,1961
530000.0,1264,1536.0,0.0,2003
302282.0,1095,5120.0,0.0,1901
370000.0,850,6213.0,100.0,1916
625000.0,1760,5307.0,590.0,1948
142500.0,690,6825.0,0.0,1917
334000.0,1400,7405.0,0.0,1961
362000.0,1810,3000.0,0.0,1998
181000.0,1310,4000.0,360.0,1942
